pin,slack
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_ADDR[3],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_ADDR[4],91398
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_ADDR[5],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_ADDR[6],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_ADDR[7],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_ADDR[8],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_ADDR[9],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_ADDR_ARST_N,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_ADDR_CLK,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_ADDR_EN,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_ADDR_SRST_N,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_BLK[0],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_BLK[1],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_DOUT_ARST_N,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_DOUT_CLK,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_DOUT_EN,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:B_DOUT_SRST_N,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_ADDR[0],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_ADDR[1],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_ADDR[2],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_ADDR[3],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_ADDR[4],98709
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_ADDR[5],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_ADDR[6],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_ADDR[7],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_ADDR[8],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_ADDR[9],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_ARST_N,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_BLK[0],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_BLK[1],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_CLK,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[0],92812
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[10],93860
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[11],93868
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[12],93733
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[13],93659
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[14],93622
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[15],93918
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[16],92956
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[17],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[1],94867
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[2],94005
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[3],93066
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[4],94992
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[5],94974
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[6],94944
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[7],94935
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[8],93854
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_DIN[9],93657
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.0.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/INST_RAM64x18_IP:C_WEN,91673
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_0_cZ[20]:A,92524
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_0_cZ[20]:B,92491
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_0_cZ[20]:C,95802
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_0_cZ[20]:D,95410
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_0_cZ[20]:Y,92491
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_regfile_inst/reg_file_1_reg_file_1_0_1/CFG_9:B,96417
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_regfile_inst/reg_file_1_reg_file_1_0_1/CFG_9:IPB,96417
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_regfile_inst/reg_file_1_reg_file_1_0_1/CFG_9:IPC,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mie_firq[13]:ALn,46834
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mie_firq[13]:CLK,96470
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mie_firq[13]:D,95471
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mie_firq[13]:EN,94261
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mie_firq[13]:Q,96470
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_0_RNO[11]:A,93802
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_0_RNO[11]:B,94969
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_0_RNO[11]:C,94955
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_0_RNO[11]:Y,93802
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/m207_0:A,92591
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/m207_0:B,92352
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/m207_0:C,92715
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/m207_0:Y,92352
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/un1_monitor.cnt_add_cry_4_0:A,97323
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/un1_monitor.cnt_add_cry_4_0:B,97353
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/un1_monitor.cnt_add_cry_4_0:FCI,97247
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/un1_monitor.cnt_add_cry_4_0:FCO,97247
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/un1_monitor.cnt_add_cry_4_0:S,97342
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.lo_2[7]:ALn,46834
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.lo_2[7]:CLK,95049
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.lo_2[7]:D,93591
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.lo_2[7]:Q,95049
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/un1_execute_engine.pc_cry_4:B,94047
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/un1_execute_engine.pc_cry_4:FCI,94000
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/un1_execute_engine.pc_cry_4:FCO,94871
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/un1_execute_engine.pc_cry_4:S,94000
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/serial_shifter.serial_shifter_core.shifter.sreg_6_1[1]:A,95938
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/serial_shifter.serial_shifter_core.shifter.sreg_6_1[1]:B,95818
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/serial_shifter.serial_shifter_core.shifter.sreg_6_1[1]:C,96360
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/serial_shifter.serial_shifter_core.shifter.sreg_6_1[1]:D,96257
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/serial_shifter.serial_shifter_core.shifter.sreg_6_1[1]:Y,95818
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_regfile_inst/reg_file_1_reg_file_1_0_1/CFG_12:B,92375
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_regfile_inst/reg_file_1_reg_file_1_0_1/CFG_12:C,92595
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_regfile_inst/reg_file_1_reg_file_1_0_1/CFG_12:IPB,92375
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_regfile_inst/reg_file_1_reg_file_1_0_1/CFG_12:IPC,92595
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtime_lo_cry[16]:B,95989
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtime_lo_cry[16]:FCI,95678
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtime_lo_cry[16]:FCO,95678
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtime_lo_cry[16]:S,95963
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.inc_0_RNI64MF[0]:B,95741
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.inc_0_RNI64MF[0]:FCO,95741
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/m325_1_0:A,96016
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/m325_1_0:B,95582
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/m325_1_0:C,90053
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/m325_1_0:D,88775
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/m325_1_0:Y,88775
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/tx_engine.baudcnt[3]:ALn,46834
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/tx_engine.baudcnt[3]:CLK,93748
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/tx_engine.baudcnt[3]:D,94570
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/tx_engine.baudcnt[3]:EN,89112
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/tx_engine.baudcnt[3]:Q,93748
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.state_RNO[2]:A,96318
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.state_RNO[2]:B,93966
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.state_RNO[2]:C,97340
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.state_RNO[2]:D,97092
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/execute_engine.state_RNO[2]:Y,93966
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_0_RNO[17]:A,95067
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_0_RNO[17]:B,93709
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_0_RNO[17]:C,94873
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_0_RNO[17]:Y,93709
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b3_mem_ram_b3_0_0/FF_0:CLK,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b3_mem_ram_b3_0_0/FF_0:IPCLKn,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/transmitter.tx_engine.sreg_6[5]:A,97458
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/transmitter.tx_engine.sreg_6[5]:B,97569
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/transmitter.tx_engine.sreg_6[5]:C,97518
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/transmitter.tx_engine.sreg_6[5]:Y,97458
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/illegal_check.un1_ctrl_nxt.alu_op4_i_0_0_a2_11:A,86391
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/illegal_check.un1_ctrl_nxt.alu_op4_i_0_0_a2_11:B,87763
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/illegal_check.un1_ctrl_nxt.alu_op4_i_0_0_a2_11:C,86555
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/illegal_check.un1_ctrl_nxt.alu_op4_i_0_0_a2_11:Y,86391
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_gpio_inst_true.neorv32_gpio_inst/bus_rsp_o.data[2]:ALn,46834
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_gpio_inst_true.neorv32_gpio_inst/bus_rsp_o.data[2]:CLK,93021
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_gpio_inst_true.neorv32_gpio_inst/bus_rsp_o.data[2]:D,83357
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_gpio_inst_true.neorv32_gpio_inst/bus_rsp_o.data[2]:Q,93021
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_regfile_inst/rf_we_1:A,96168
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_regfile_inst/rf_we_1:B,96118
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_regfile_inst/rf_we_1:C,96021
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_regfile_inst/rf_we_1:D,95895
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_regfile_inst/rf_we_1:Y,95895
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr_read_reg.csr.rdata_6_0_0_7[0]:A,96666
